# Run started 2023-04-21 11:35:19.648581
# Command: ../../scripts/annotation/count_fasta_length.py Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.fasta Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.lengths.tsv
# Parameters:
#	in_file: Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.fasta
#	out_file: Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.lengths.tsv
ORF	Length
YPL265W	2457
YPL264C	1692
YPL263C	2586
YPL262W	2097
YPL261C	939
YPL260W	2286
YPL259C	2058
YPL258C	2286
YPL257W	1212
YPL256C	2268
YPL255W	1788
YPL254W	2097
YPL253C	2574
YPL252C	1149
YPL251W	933
YPL250C	1041
YPL249C-A	933
YPL250W-A	918
YPL249C	3315
YPL248C	3276
YPL247C	2202
YPL246C	1419
YPL245W	1995
YPL244C	1650
YPL243W	2430
YPL242C	5118
YPL241C	1437
YPL240C	2760
YPL239W	1233
YPL238C	1020
YPL237W	1488
YPL236C	1725
YPL235W	2046
YPL234C	1125
YPL233W	1281
YPL232W	1503
YPL231W	6294
YPL230W	1806
YPL229W	1251
YPL228W	2280
YPL227C	1635
YPL226W	4221
YPL225W	1071
YPL224C	2085
YPL223C	1137
YPL222W	2697
YPL222C-A	876
YPL221W	3012
YPL220W	1284
YPL219W	2109
YPL218W	1203
YPL217C	4182
YPL216W	3939
YPL215W	1638
YPL214C	2253
YPL213W	1347
YPL212C	2265
YPL211W	1176
YPL210C	2553
YPL209C	1734
YPL208W	2382
YPL207W	3063
YPL206C	1596
YPL205C	975
YPL204W	2115
YPL203W	1773
YPL202C	1881
YPL201C	2016
YPL200W	1101
YPL199C	1353
YPL198W	1365
YPL197C	1044
YPL196W	1452
YPL195W	3429
YPL194W	2469
YPL193W	1776
YPL192C	1032
YPL191C	1713
YPL190C	3039
YPL189C-A	837
YPL189W	2460
YPL188W	1875
YPL187W	1128
YPL186C	1545
YPL185W	1026
YPL184C	2469
YPL183W-A	912
YPL183C	3672
YPL182C	1014
YPL181W	2151
YPL180W	3030
YPL179W	2280
YPL178W	1257
YPL177C	1551
YPL176C	2982
YPL175W	1989
YPL174C	3237
YPL173W	1524
YPL172C	2019
YPL171C	1833
YPL170W	1089
YPL169C	2430
YPL168W	1923
YPL167C	5145
YPL166W	1272
YPL165C	1752
YPL164C	2778
YPL163C	1413
YPL162C	1452
YPL161C	2532
YPL160W	3903
YPL159C	1392
YPL158C	2907
YPL157W	1578
YPL156C	1485
YPL155C	2751
YPL154C	1848
YPL153C	3096
YPL152W-A	729
YPL152W	1707
YPL151C	1986
YPL150W	3336
YPL149W	1515
YPL148C	1152
YPL147W	3243
YPL146C	1998
YPL145C	1935
YPL144W	1077
YPL143W	954
YPL142C	948
YPL141C	3228
YPL140C	2151
YPL139C	2013
YPL138C	1692
YPL137C	4461
YPL136W	999
YPL135W	1128
YPL135C-A	804
YPL134C	1563
YPL133C	1971
YPL132W	1533
YPL131W	1524
YPL130W	1302
YPL129W	1365
YPL128C	2319
YPL127C	1407
YPL126W	3321
YPL125W	3729
YPL124W	1392
YPL123C	1935
YPL122C	2172
YPL121C	1299
YPL120W	2304
YPL119C-A	894
YPL119C	2484
YPL118W	1665
YPL117C	1497
YPL116W	2724
YPL115C	4017
YPL114W	1050
YPL113C	1821
YPL112C	1815
YPL111W	1632
YPL110C	4302
YPL109C	2604
YPL108W	1137
YPL107W	1377
YPL106C	2712
YPL105C	3180
YPL104W	2607
YPL103C	2037
YPL102C	933
YPL101W	2001
YPL100W	2121
YPL099C	1179
YPL098C	972
YPL097W	2109
YPL096C-A	837
YPL096W	1722
YPL095C	2001
YPL094C	1455
YPL093W	2574
YPL092W	2007
YPL091W	2082
YPL090C	1341
YPL089C	2661
YPL088W	1659
YPL087W	1584
YPL086C	2304
YPL085W	7218
YPL084W	3165
YPL083C	2034
YPL082C	6234
YPL081W	1224
YPL080C	957
YPL079W	1113
YPL078C	1365
YPL077C	1353
YPL076W	1473
YPL075W	2988
YPL074W	2895
YPL073C	1116
YPL072W	2130
YPL071C	1101
YPL070W	2469
YPL069C	1638
YPL068C	1512
YPL067C	1227
YPL066W	2070
YPL065W	1359
YPL064C	1536
YPL063W	2061
YPL062W	1035
YPL061W	2133
YPL060W	1872
YPL059W	1083
YPL058C	5166
YPL057C	1779
YPL056C	936
YPL055C	1629
YPL054W	1536
YPL053C	1971
YPL052W	1509
YPL051W	1227
YPL050C	1818
YPL049C	1989
YPL048W	1878
YPL047W	930
YPL046C	930
YPL045W	3027
YPL044C	1179
YPL043W	2688
YPL042C	2298
YPL041C	1254
YPL040C	3639
YPL039W	1581
YPL038W-A	822
YPL038W	1164
YPL037C	1104
YPL036W	3474
YPL035C	978
YPL034W	1128
YPL033C	1476
YPL032C	3108
YPL031C	1548
YPL030W	2334
YPL029W	2844
YPL028W	1827
YPL027W	1368
YPL026C	2139
YPL025C	1188
YPL024W	1356
YPL023C	2604
YPL022W	3933
YPL021W	1194
YPL020C	2496
YPL019C	3138
YPL018W	1740
YPL017C	2130
YPL016W	4575
YPL015C	1704
YPL014W	1776
YPL013C	996
YPL012W	4317
YPL011C	1692
YPL010W	1200
YPL009C	3747
YPL008W	3216
YPL007C	2397
YPL006W	4143
YPL005W	2451
YPL004C	1656
YPL003W	2019
YPL002C	1332
YPL001W	1755
YPR001W	2091
YPR002W	2181
YPR002C-A	828
YPR003C	2895
YPR004C	1665
YPR005C	1515
YPR006C	2358
YPR007C	2673
YPR008W	2715
YPR009W	1437
YPR010C	4242
YPR010C-A	849
YPR011C	1611
YPR012W	885
YPR013C	1584
YPR014C	960
YPR015C	1374
YPR016C	1368
YPR016W-A	891
YPR017C	1062
YPR018W	2451
YPR019W	3432
YPR020W	978
YPR021C	3339
YPR022C	4032
YPR023C	1836
YPR024W	2874
YPR025C	1812
YPR026W	4266
YPR027C	1464
YPR028W	1173
YPR029C	3129
YPR030W	3996
YPR031W	2877
YPR032W	3732
YPR033C	2271
YPR034W	2064
YPR035W	1743
YPR036W	2067
YPR036W-A	834
YPR037C	1221
YPR038W	990
YPR039W	966
YPR040W	1701
YPR041W	1848
YPR042C	3858
YPR043W	909
YPR044C	984
YPR045C	2043
YPR046W	1176
YPR047W	2040
YPR048W	2502
YPR049C	4167
YPR050C	1044
YPR051W	1161
YPR052C	912
YPR053C	1086
YPR054W	1797
YPR055W	3828
YPR056W	1647
YPR057W	1656
YPR058W	1554
YPR059C	1017
YPR060C	1401
YPR061C	1536
YPR062W	1107
YPR063C	1053
YPR064W	1050
YPR065W	1737
YPR066W	1530
YPR067W	1188
YPR068C	2043
YPR069C	1512
YPR070W	2331
YPR071W	1266
YPR072W	2313
YPR073C	1116
YPR074C	2673
YPR074W-A	801
YPR075C	1713
YPR076W	1005
YPR077C	1002
YPR078C	1749
YPR079W	1776
YPR080W	2007
YPR081C	2487
YPR082C	1062
YPR083W	2370
YPR084W	2001
YPR085C	1962
YPR086W	1668
YPR087W	951
YPR088C	2256
YPR089W	3297
YPR091C	2943
YPR092W	936
YPR093C	1497
YPR094W	954
YPR095C	4311
YPR096C	933
YPR097W	3852
YPR098C	1116
YPR099C	987
YPR100W	1053
YPR101W	1158
YPR102C	1155
YPR103W	1494
YPR104C	3441
YPR105C	3216
YPR106W	1962
YPR107C	1257
YPR108W	1920
YPR108W-A	843
YPR109W	1515
YPR110C	1638
YPR111W	2325
YPR112C	3294
YPR113W	1293
YPR114W	1578
YPR115W	3882
YPR116W	1464
YPR117W	8100
YPR118W	1866
YPR119W	2106
YPR120C	1938
YPR121W	2349
YPR122W	4257
YPR123C	1065
YPR124W	1851
YPR125W	1995
YPR126C	939
YPR127W	1668
YPR128C	1617
YPR129W	1680
YPR130C	1038
YPR131C	1218
YPR132W	1068
YPR133C	1863
YPR133W-A	783
YPR134W	1437
YPR135W	3414
YPR136C	1143
YPR137W	2352
YPR138C	2100
YPR139C	1533
YPR140W	1776
YPR141C	2820
YPR142C	1194
YPR143W	1383
YPR144C	2289
YPR145W	2349
YPR145C-A	867
YPR146C	960
YPR147C	1545
YPR148C	1938
YPR149W	1152
YPR150W	1152
YPR151C	1251
YPR152C	2028
YPR153W	1053
YPR154W	1278
YPR155C	2481
YPR156C	2499
YPR157W	2034
YPR158W	1389
YPR159W	2793
YPR159C-A	732
YPR160W	3339
YPR160W-A	711
YPR160C-A	915
YPR161C	2604
YPR162C	2220
YPR163C	1941
YPR164W	4854
YPR165W	1260
YPR166C	978
YPR167C	1416
YPR168W	1104
YPR169W	2109
YPR170C	966
YPR169W-A	849
YPR170W-B	888
YPR170W-A	816
YPR171W	2361
YPR172W	1233
YPR173C	1944
YPR174C	1296
YPR175W	2700
YPR176C	1608
YPR177C	1002
YPR178W	2028
YPR179C	2598
YPR180W	1674
YPR181C	2937
YPR182W	891
YPR183W	1434
YPR184W	5241
YPR185W	2847
YPR186C	1920
YPR187W	1098
YPR188C	1122
YPR189W	4929
YPR190C	2595
YPR191W	1737
YPR192W	1548
YPR193C	1101
YPR194C	3264
YPR195C	960
YPR196W	2043
YPR197C	1194
YPR198W	2262
YPR199C	1515
YPR200C	1023
YPR201W	1845
YPR202W	1347
YPR203W	939
YPR204W	3494
YPR204C-A	1113
