# Run started 2022-06-16 22:12:45.236780
# Command: scripts/annotation/extract_lengths_from_gff.py src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano.gtf src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano_lengths_withintron.tsv -i
# Parameters:
#	in_gtf: src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano.gtf
#	out_file: src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano_lengths_withintron.tsv
#	intron: True
ORF	Length
YPL156C	1300
YPL155C	2594
YPL154C	1710
YPL153C	2827
YPL152W-A	960
YPL152W	1315
YPL151C	1487
YPL150W	3034
YPL149W	1131
YPL148C	1213
YPL147W	2630
YPL146C	1542
YPL145C	2297
YPL144W	602
YPL143W	1295
YPL142C	318
YPL141C	3076
YPL140C	1978
YPL139C	1587
YPL138C	1334
YPL137C	4197
YPL136W	491
YPL135W	954
YPL135C-A	1168
YPL134C	1087
YPL133C	1617
YPL132W	1467
YPL131W	1316
YPL130W	672
YPL129W	1122
YPL128C	2240
YPL127C	1267
YPL126W	2818
YPL125W	3292
YPL124W	887
YPL123C	1505
YPL122C	1667
YPL121C	669
YPL120W	2033
YPL119C-A	551
YPL119C	1914
YPL118W	1275
YPL117C	1150
YPL116W	2364
YPL115C	3609
YPL114W	1537
YPL113C	1484
YPL112C	1354
YPL111W	1192
YPL110C	3871
YPL109C	2327
YPL108W	616
YPL107W	1052
YPL106C	2366
YPL105C	2702
YPL104W	2150
YPL103C	2045
YPL102C	303
YPL101W	1652
YPL100W	1705
YPL099C	1225
YPL098C	529
YPL097W	1617
YPL096C-A	478
YPL096W	2757
YPL095C	1513
YPL094C	1259
YPL093W	2243
YPL092W	3073
YPL091W	1982
YPL090C	1432
YPL089C	2368
YPL088W	1458
YPL087W	1232
YPL086C	1841
YPL085W	6725
YPL084W	2726
YPL083C	2100
YPL082C	5744
YPL081W	1796
YPL080C	463
YPL079W	1242
YPL078C	1232
YPL077C	1187
YPL076W	1772
YPL075W	3758
YPL074W	2432
YPL073C	486
YPL072W	1690
YPL071C	733
YPL070W	2313
YPL069C	1257
YPL068C	1022
YPL067C	1209
YPL066W	1791
YPL065W	871
YPL064C	1064
YPL063W	1770
YPL062W	711
YPL061W	1693
YPL060W	1438
YPL059W	1173
YPL058C	4712
YPL057C	1706
YPL056C	529
YPL055C	1556
YPL054W	1357
YPL053C	1620
YPL052W	1178
YPL051W	783
YPL050C	1642
YPL049C	1617
YPL048W	1564
YPL047W	1147
YPL046C	1180
YPL045W	2766
YPL044C	660
YPL043W	2233
YPL042C	2068
YPL041C	833
YPL040C	3098
YPL039W	1113
YPL038W-A	469
YPL038W	705
YPL037C	615
YPL036W	3789
YPL035C	348
YPL034W	1050
YPL033C	1000
YPL032C	3039
YPL031C	1418
YPL030W	1873
YPL029W	2304
YPL028W	1361
YPL027W	738
YPL026C	1829
YPL025C	771
YPL024W	1271
YPL023C	2293
YPL022W	3916
YPL021W	564
YPL020C	2072
YPL019C	2768
YPL018W	2287
YPL017C	1500
YPL016W	4255
YPL015C	1404
YPL014W	1431
YPL013C	714
YPL012W	3939
YPL011C	1350
YPL010W	860
YPL009C	3357
YPL008W	2944
YPL007C	1933
YPL006W	3761
YPL005W	1958
YPL004C	1411
YPL003W	1503
YPL002C	1107
YPL001W	1213
YPR001W	1621
YPR002W	1766
YPR002C-A	686
YPR003C	2530
YPR004C	1192
YPR005C	1216
YPR006C	1728
YPR007C	2043
YPR008W	2542
YPR009W	1094
YPR010C	4009
YPR010C-A	470
YPR011C	1420
YPR012W	840
YPR013C	1431
YPR014C	330
YPR015C	980
YPR016C	1483
YPR016W-A	261
YPR017C	713
YPR018W	2308
YPR019W	3070
YPR020W	655
YPR021C	2938
YPR022C	3443
YPR023C	1707
YPR024W	2864
YPR025C	1331
YPR026W	3637
YPR027C	834
YPR028W	874
YPR029C	3174
YPR030W	3486
YPR031W	2276
YPR032W	3152
YPR033C	1780
YPR034W	1750
YPR035W	1448
YPR036W	1609
YPR036W-A	547
YPR037C	840
YPR038W	742
YPR039W	336
YPR040W	1212
YPR041W	1571
YPR042C	3352
YPR043W	976
YPR044C	354
YPR045C	1781
YPR046W	638
YPR047W	1616
YPR048W	2080
YPR049C	3689
YPR050C	414
YPR051W	822
YPR052C	576
YPR053C	456
YPR054W	1213
YPR055W	3245
YPR056W	2246
YPR057W	1083
YPR058W	1276
YPR059C	916
YPR060C	1004
YPR061C	1088
YPR062W	1011
YPR063C	809
YPR064W	1027
YPR065W	1580
YPR066W	1267
YPR067W	795
YPR068C	2094
YPR069C	983
YPR070W	2262
YPR071W	1279
YPR072W	1964
YPR073C	1230
YPR074C	2255
YPR074W-A	171
YPR075C	1371
YPR076W	375
YPR077C	372
YPR078C	1218
YPR079W	1370
YPR080W	1529
YPR081C	2535
YPR082C	968
YPR083W	1885
YPR084W	2655
YPR085C	1631
YPR086W	1371
YPR087W	834
YPR088C	1804
YPR089W	2884
YPR091C	2720
YPR092W	442
YPR093C	1881
YPR094W	442
YPR095C	3928
YPR096C	303
YPR097W	3625
YPR098C	1045
YPR099C	949
YPR100W	579
YPR101W	830
YPR102C	868
YPR103W	1235
YPR104C	3399
YPR105C	2721
YPR106W	1532
YPR107C	941
YPR108W	1663
YPR108W-A	213
YPR109W	1092
YPR110C	1312
YPR111W	1998
YPR112C	2860
YPR113W	1204
YPR114W	1113
YPR115W	3723
YPR116W	2414
YPR117W	7692
YPR118W	1402
YPR119W	2561
YPR120C	1639
YPR121W	1782
YPR122W	3671
YPR123C	435
YPR124W	1680
YPR125W	1776
YPR126C	309
YPR127W	1417
YPR128C	1199
YPR129W	1166
YPR130C	707
YPR131C	831
YPR132W	1088
YPR133C	1523
YPR133W-A	361
YPR134W	972
YPR135W	2866
YPR136C	513
YPR137W	1979
YPR138C	1839
YPR139C	1115
YPR140W	1400
YPR141C	2527
YPR142C	564
YPR143W	1109
YPR144C	1785
YPR145W	1927
YPR145C-A	390
YPR146C	757
YPR147C	1248
YPR148C	1585
YPR149W	1308
YPR150W	713
YPR151C	771
YPR152C	1817
YPR153W	758
YPR154W	981
YPR155C	2067
YPR156C	2469
YPR157W	1571
YPR158W	1057
YPR159W	2662
YPR159C-A	102
YPR160W	2982
YPR160W-A	2231
YPR160C-A	439
YPR161C	2373
YPR162C	1662
YPR163C	1725
YPR164W	4235
YPR165W	1114
YPR166C	512
YPR167C	915
YPR168W	2083
YPR169W	1589
YPR170C	978
YPR169W-A	298
YPR170W-B	646
YPR170W-A	455
YPR171W	1860
YPR172W	910
YPR173C	2360
YPR174C	843
YPR175W	2163
YPR176C	1145
YPR177C	372
YPR178W	1519
YPR179C	2074
YPR180W	1141
YPR181C	2597
YPR182W	405
YPR183W	1376
YPR184W	4646
YPR185W	2824
YPR186C	1486
YPR187W	1360
YPR188C	1195
YPR189W	4463
YPR190C	2098
YPR191W	1661
YPR192W	1069
YPR193C	505
YPR194C	3295
YPR195C	810
YPR196W	2126
YPR197C	747
YPR198W	2029
YPR199C	1074
YPR200C	578
YPR201W	1624
YPR202W	1130
YPR203W	309
YPR204W	3099
YPR204C-A	483
