# S. cerevisiae 5' and 3' UTR estimates.
# 
# Extensive transcriptional heterogeneity revealed by isoform profiling
# Vicent Pelechano Wu Wei, & Lars M. Steinmetz, Nature 2013
# Supplementary Data 3, http://www.nature.com/nature/journal/v497/n7447/full/nature12121.html
# header annotated by Edward Wallace
# 
# Column key
#   chr: chromosome
#   strand: DAN strand (determined from annotation)
#   gene: systematic ORF name
#   type: Verified - this file only includes verified ORFs
#   mTIF_number: number of detected reads with median 5' UTR and median 3' UTR length
#   median5: median 5' UTR length
#   median3: median 3' UTR length
#   sd5: standard deviation of 5' UTR length (interquartile range would be better)
#   sd3: standard deviation of 3' UTR length
#
chr	strand	gene	type	mTIF_number	median5	median3	sd5	sd3
10	+	YJR122W	Verified	35	62	66	104.736524172794	173.551203303426
10	+	YJR123W	Verified	143	28	120	22.9808522594414	45.7395396354536
10	+	YJR131W	Verified	42	36	70	58.9932032148762	293.586138224357
10	+	YJR132W	Verified	14	61	164	14.7953066511343	35.213009583903
10	+	YJR133W	Verified	42	55	106	35.3797467604877	12.3041450764658
10	+	YJR135W-A	Verified	77	20	124	26.918867494833	71.5124159308191
10	+	YJR141W	Uncharacterized	13	25	105	9.81364826696435	40.7971844176808
10	+	YJR142W	Uncharacterized	13	21	105	30.4182384560518	30.9639989466676
10	+	YJR144W	Verified	36	28	66	34.584368888684	15.2865487088673
10	+	YJR146W	Dubious	7	284	1155	229.571132248601	135.679419080068
10	+	YJR147W	Verified	75	90	359	177.501957355024	321.655081899403
10	+	YJR148W	Verified	111	57	146	266.372226984653	112.435123526668
10	+	YJR149W	Uncharacterized	2	915	37	420.021428024809	0
10	+	YJR152W	Verified	7	237	89	16.7800902432445	9.54687682663064
10	+	YJR153W	Verified	7	68	84	115.038916810584	11.7594946441467
10	+	YJR155W	Verified	3	876	57	333.985528628612	10.9696551146029
11	-	YKL222C	Verified	12	126	275	10.3557918211223	64.6873014562902
11	-	YKL220C	Verified	1	155	176	NA	NA
11	-	YKL218C	Verified	31	72	200	230.690427019154	84.055844212265
11	-	YKL214C	Verified	24	64	66	10.3135621982607	34.6579298494482
11	-	YKL213C	Verified	17	29	70	19.8807104264114	8.21941746898232
11	-	YKL206C	Verified	33	27	66	20.1486427093813	29.6869397873778
11	-	YKL198C	Verified	16	103	120	118.336525778533	24.769605029821
11	-	YKL197C	Verified	1	32	418	NA	NA
11	-	YKL196C	Verified	93	47	160	23.259366499698	28.500785320906
11	-	YKL194C	Verified	25	39	209	11.941803325573	30.9286814030817
11	-	YKL193C	Verified	4	34.5	106	10.9087121146357	0
11	-	YKL192C	Verified	40	40.5	137	19.7081103960937	11.0210753814727
11	-	YKL186C	Verified	45	113	100	77.1157597643984	11.6353692756963
11	-	YKL179C	Verified	11	23	127	12.0529136424653	22.1190991103739
11	-	YKL178C	Verified	2	126	277	117.379725676967	0
11	-	YKL176C	Verified	13	346	142	71.7396468006145	62.1880935096018
11	-	YKL174C	Verified	61	86	90	31.8791176489642	22.7648108277196
11	-	YKL169C	Dubious	1	123	396	NA	NA
11	-	YKL168C	Verified	33	10	166	7.27503514518221	79.890135261628
11	-	YKL167C	Verified	59	20	161	32.6407396404892	48.4434874742462
11	-	YKL166C	Verified	40	169	220	40.4597853524859	74.6642012527955
11	-	YKL165C	Verified	14	44.5	152.5	19.8947781541338	49.8866847834301
11	-	YKL164C	Verified	43	75	235	20.0023254462028	71.7228732179328
11	-	YKL162C	Uncharacterized	8	76.5	335.5	40.6157956605907	316.06904761008
11	-	YKL161C	Verified	43	169	324	99.3971864010839	31.2101085365234
11	-	YKL159C	Verified	27	40	115	61.7191737651794	174.600333199213
11	-	YKL155C	Verified	10	30.5	45	20.3688214899363	30.6195289897731
11	-	YKL152C	Verified	74	23	142	15.0891709626677	68.9234883168453
11	-	YKL151C	Uncharacterized	1	5	1109	NA	NA
11	-	YKL149C	Verified	7	20	129	9.43145698990251	12.5622260690343
11	-	YKL148C	Verified	19	152	180	24.1800023701381	63.1478354562294
11	-	YKL144C	Verified	27	54	127	26.9580765585732	30.0695774359981
11	-	YKL138C-A	Verified	31	22	282	15.795534961855	32.8407365705251
11	-	YKL138C	Verified	76	94	115	36.6871649241998	28.4445166300254
11	-	YKL135C	Verified	18	112.5	121	22.2573333732702	45.2073292108601
11	-	YKL134C	Verified	11	52	263	13.1557108235446	20.9323585953336
11	-	YKL133C	Uncharacterized	9	23	55	12.051970793194	64.1638527521532
11	-	YKL132C	Verified	31	136	157	43.8367695615382	100.13489825961
11	-	YKL130C	Verified	42	52.5	130.5	30.0821947947644	24.7748983151757
11	-	YKL129C	Verified	1	92	106	NA	NA
11	-	YKL128C	Verified	56	26	190	13.0385542183133	73.6224044809625
11	-	YKL122C	Verified	15	34	90	17.8991885956027	16.5911623060793
11	-	YKL119C	Verified	40	40.5	137.5	23.5312667066716	18.3708066905495
11	-	YKL116C	Verified	39	200	142	87.8094873739421	69.5943713113253
11	-	YKL114C	Verified	28	34	85	40.3512356963479	9.9279814068528
11	-	YKL113C	Verified	19	26	108	21.8841981496917	10.3452110569512
11	-	YKL110C	Verified	28	53	130	105.196440078983	10.6958925014286
11	-	YKL106C-A	Uncharacterized	2	3	533	0	511.94530957906
11	-	YKL105C	Uncharacterized	1	199	197	NA	NA
11	-	YKL104C	Verified	47	188	230	63.4825797195151	31.5652709076694
11	-	YKL103C	Verified	60	70	177	80.3448499609915	36.891699034161
11	-	YKL100C	Uncharacterized	58	23	241	17.9555224499005	73.7768581832256
11	-	YKL099C	Verified	51	75	104	16.6887304936654	35.0928292770285
11	-	YKL092C	Verified	3	76	130	6.35085296108588	49.6521231503078
11	-	YKL091C	Verified	7	36	102	14.010200365652	7.81938981908801
11	-	YKL087C	Verified	62	99	127	20.1550310749173	44.2131034796468
11	-	YKL082C	Verified	3	50	140	0	33.5608899365516
11	-	YKL076C	Dubious	79	1113	45	453.676569876798	120.66397503727
11	-	YKL075C	Uncharacterized	41	85	170	29.7309274793184	160.715242041289
11	-	YKL074C	Verified	20	21.5	74	9.629450440678	21.2342201472801
11	-	YKL065C	Verified	97	36	106	60.2127082264098	46.7130346166119
11	-	YKL063C	Uncharacterized	64	152.5	171	217.492964217528	44.7705099536284
11	-	YKL060C	Verified	88	24	77	19.0459180881435	69.4878863773179
11	-	YKL059C	Verified	26	64	105	43.0240004577052	192.042355103884
11	-	YKL057C	Verified	11	49	57	10.7728615258224	7.21614351802452
11	-	YKL056C	Verified	252	43	168	166.755760857516	53.9203284604822
11	-	YKL055C	Verified	2	34	191.5	0	160.513239329346
11	-	YKL054C	Verified	12	110	215	22.4073851462171	13.0810411039656
11	-	YKL053C-A	Verified	69	70	112	26.7925709569374	23.1339735705484
11	-	YKL052C	Verified	29	37	40	540.616408357369	18.0417550728407
11	-	YKL049C	Verified	17	39	112	20.9389869972401	80.5911522658003
11	-	YKL048C	Verified	7	85	141	28.328010704534	71.6329931964714
11	-	YKL046C	Verified	15	239	220	16.7701548960675	76.7731972079046
11	-	YKL040C	Verified	92	44	265	163.059499515442	277.301337057151
11	-	YKL036C	Dubious	7	71	331	27.0290848637431	4.1576092031015
11	-	YKL029C	Verified	9	49	114	30.6553421119387	30.9434968935316
11	-	YKL026C	Verified	10	99.5	188	37.3392852398412	53.817077008862
11	-	YKL025C	Verified	20	31	71.5	10.7805868407791	72.2261616109608
11	-	YKL024C	Verified	23	212	99	52.4117930186597	21.7867857110808
11	-	YKL020C	Verified	7	36	90	21.1727587783386	12.8285396117964
11	-	YKL018C-A	Uncharacterized	97	53	89	117.707559602724	108.068821937292
11	-	YKL017C	Verified	7	8	93	0	28.6705423736629
11	-	YKL016C	Verified	90	71	105	28.1837669430671	35.1589648452392
11	-	YKL013C	Verified	67	35	178	18.0636970360606	34.8917625986574
11	-	YKL011C	Verified	18	17	91	182.033439792293	32.1952783450061
11	-	YKL010C	Verified	3	104	59	13.5769412362775	0
11	-	YKL008C	Verified	93	124	139	64.5937533255109	62.4113920745449
11	-	YKL006C-A	Verified	128	42	84	150.699301682387	45.8582250917215
11	-	YKL005C	Verified	28	121.5	179	36.6124238028511	42.1068808864943
11	-	YKL003C	Verified	53	41	107	288.285272609413	41.4241836351708
11	-	YKL001C	Verified	49	70	92	39.1221378079811	26.2802789411469
11	-	YKR001C	Verified	50	48	139	18.4881208413645	41.219219808636
11	-	YKR004C	Verified	30	43	70	16.1645632000458	191.674280708335
11	-	YKR005C	Uncharacterized	2	89	173.5	8.48528137423857	78.4888527117068
11	-	YKR006C	Verified	19	19	91	12.8169752204321	10.3680796690319
11	-	YKR009C	Verified	1	77	135	NA	NA
11	-	YKR010C	Verified	12	91	127	14.9747261825525	33.5274649964907
11	-	YKR011C	Uncharacterized	6	97.5	118.5	22.0967569264511	9.69020123630051
11	-	YKR012C	Dubious	7	884	81	109.632285825108	222.572406624173
11	-	YKR014C	Verified	19	130	95	48.2164951998455	13.7848972362098
11	-	YKR015C	Uncharacterized	1	700	201	NA	NA
11	-	YKR017C	Uncharacterized	16	111	174.5	29.9552443933724	48.8773976393997
11	-	YKR018C	Uncharacterized	83	27	159	17.1955700272783	97.8896210118892
11	-	YKR019C	Verified	27	90	88	27.7405562586344	27.3886765131067
11	-	YKR022C	Verified	16	52	127.5	25.2849592973109	15.1765993116596
11	-	YKR024C	Verified	29	27	83	18.201391166449	42.3712189704797
11	-	YKR026C	Verified	28	84	179	28.0831154906534	32.7211038157431
11	-	YKR029C	Verified	9	5	107	7.37299878686489	27.518175811634
11	-	YKR036C	Verified	32	30	119	11.1528963401528	58.5048850317702
11	-	YKR037C	Verified	16	34	156.5	18.4768999925132	26.9690408925988
11	-	YKR038C	Verified	31	18	118	10.3768766925541	25.9085239429657
11	-	YKR043C	Verified	67	32	139	23.738998023022	34.4585829568475
11	-	YKR045C	Uncharacterized	39	28	639	14.6785162535662	632.695484611921
11	-	YKR046C	Verified	8	9	164	14.5871763643864	27.1753564834024
11	-	YKR048C	Verified	22	23.5	132	7.36568033200238	16.9438211036671
11	-	YKR049C	Verified	7	17	63	10.2469507659596	16.7800902432445
11	-	YKR052C	Verified	37	98	357	120.962928329427	23.1863776409362
11	-	YKR053C	Verified	12	391.5	87	427.697606287716	10.2809031557043
11	-	YKR063C	Verified	49	11	132	10.2593909195827	141.31073734786
11	-	YKR065C	Verified	58	29	136	12.5334157106868	34.4618642080561
11	-	YKR066C	Verified	35	20	98	11.9904023243242	25.8858840219267
11	-	YKR068C	Verified	42	48	135	42.797018414062	34.3711720495591
11	-	YKR071C	Verified	59	43	254	22.1377653476578	38.3031755263998
11	-	YKR072C	Verified	66	151	100	51.9425651073382	48.2213838955485
11	-	YKR075C	Uncharacterized	8	49.5	144	48.2521280063673	7.23088613419644
11	-	YKR079C	Verified	5	239	146	39.7957284139894	27.2983515985856
11	-	YKR081C	Verified	27	29	85	16.1102858615641	20.0160192256359
11	-	YKR083C	Verified	32	48	146	23.9825205164632	24.9235726934653
11	-	YKR084C	Verified	49	52	108	23.5346574659759	22.6853476940513
11	-	YKR085C	Verified	60	14	88	8.8656641037206	28.931884743346
11	-	YKR087C	Verified	10	22	100	13.5568760741142	14.7742268081202
11	-	YKR088C	Verified	23	13	73	252.348463509436	56.2960132400099
11	-	YKR089C	Verified	12	77	88	11.9883150179538	18.1364775571724
11	-	YKR092C	Verified	18	29	165	51.8076192443226	52.7143306283478
11	-	YKR094C	Verified	127	39	164	23.4431930864215	42.6630883506052
11	-	YKR098C	Verified	12	130	84	24.4135766997121	38.5513235240315
11	-	YKR100C	Verified	43	360	171	26.0197131162774	161.502592815587
11	+	YKL217W	Verified	16	66	115	83.7971509062211	15.331340450202
11	+	YKL216W	Verified	46	50	289	24.1362877525404	32.8280029514099
11	+	YKL212W	Verified	3	201	94	47.9200723427389	35.6417358350198
11	+	YKL210W	Verified	2	43.5	14	7.77817459305202	0
11	+	YKL208W	Verified	30	17.5	113	13.2521522866999	35.0203389179921
11	+	YKL207W	Verified	38	31	74	10.9436679926015	23.9584752196512
11	+	YKL205W	Verified	4	35.5	119.5	18.0831413200251	7.50555349946513
11	+	YKL204W	Verified	16	34	158	11.4535292959565	23.3558522287955
11	+	YKL195W	Verified	93	34	145	12.2801089274003	66.8108597242402
11	+	YKL191W	Verified	23	24	102	12.2432525581065	26.7747152271331
11	+	YKL190W	Verified	36	38	168	14.3971723414208	56.4648788157961
11	+	YKL189W	Verified	39	99	172	44.7133168279248	62.0671896607915
11	+	YKL185W	Verified	39	348	113	42.7057534357868	47.4166788219011
11	+	YKL184W	Verified	93	160	278	40.4400496501707	95.2069140083235
11	+	YKL183W	Verified	50	151	142	33.4800336478508	151.875363777174
11	+	YKL181W	Verified	116	176	119	48.2878821778031	53.2451967271485
11	+	YKL180W	Verified	113	27	92	13.9694956186034	51.1529553591206
11	+	YKL175W	Verified	106	46	102	42.5915092205235	50.0223894166101
11	+	YKL173W	Verified	9	25	103	12.9206982955429	27.4124870167675
11	+	YKL172W	Verified	47	29	110	12.8633319905164	26.7760438029805
11	+	YKL171W	Verified	4	80	149	34.117444218464	22.5
11	+	YKL170W	Verified	60	73	146	24.3070053374449	22.6485990636954
11	+	YKL163W	Verified	19	765	349	376.183294877682	50.4286885768304
11	+	YKL160W	Verified	48	15.5	92.5	19.7300487251055	383.672981852444
11	+	YKL157W	Verified	23	24	144	13.9684851388795	46.9256834030774
11	+	YKL156W	Verified	34	23	221	18.6263570370212	29.8725158201653
11	+	YKL154W	Verified	33	80	65	78.7373125902795	17.6342792035939
11	+	YKL150W	Verified	6	90	113.5	49.0387601800861	8.77876225140348
11	+	YKL146W	Verified	45	58	86	71.786031673539	10.0048977904814
11	+	YKL145W	Verified	72	49	103	23.2287394169008	127.581720719149
11	+	YKL145W-A	Dubious	84	781	669	197.867860425408	170.584192479957
11	+	YKL143W	Verified	55	46	102	78.64737393969	106.783562840586
11	+	YKL142W	Verified	24	53.5	140	24.9920277143605	20.6844827367512
11	+	YKL141W	Verified	64	27	118	28.4322110466281	28.7687438898538
11	+	YKL140W	Verified	60	250	163	57.2162391511262	36.4005455661605
11	+	YKL139W	Verified	11	188	63	34.6150256391643	20.4743742273116
11	+	YKL137W	Verified	84	66	157	30.3598044798559	38.1585209284797
11	+	YKL127W	Verified	56	40	144	83.7759825948957	40.855828241497
11	+	YKL126W	Verified	17	202	73	58.4133974358623	17.4387583880747
11	+	YKL125W	Verified	16	93.5	159	25.6891676263232	18.443494788136
11	+	YKL124W	Verified	13	124	156	27.9983973900339	53.7866154354408
11	+	YKL123W	Dubious	14	1542.5	76.5	455.125921471854	17.6860595751768
11	+	YKL121W	Uncharacterized	2	211.5	124	4.94974746830583	0
11	+	YKL120W	Verified	43	116	173	30.0902113566952	27.7735862470668
11	+	YKL117W	Verified	89	39	203	13.2706947105305	42.3401035875914
11	+	YKL112W	Verified	24	148.5	141	135.789952617578	2.57038597451259
11	+	YKL109W	Verified	32	271	352	68.5691315859521	108.629716572311
11	+	YKL108W	Verified	10	51	67	89.4805379211964	33.6658415740479
11	+	YKL107W	Uncharacterized	1	34	141	NA	NA
11	+	YKL106W	Verified	7	100	129	18.2613304684021	35.7484598402838
11	+	YKL101W	Verified	1	261	56	NA	NA
11	+	YKL098W	Verified	18	30	94	16.9991349260865	54.9272840758371
11	+	YKL096W-A	Verified	129	38	174	21.650310612377	46.0429145013127
11	+	YKL096W	Verified	41	42	99	325.539164404186	9.59801808810091
11	+	YKL094W	Verified	42	23	89	298.495162085783	18.4062587194263
11	+	YKL093W	Verified	29	61	185	21.4082415878038	41.8336195438302
11	+	YKL090W	Verified	28	9	165	46.9954405083241	52.8473267733567
11	+	YKL089W	Verified	21	25	97	10.2485771370144	73.9440908486173
11	+	YKL088W	Verified	45	29	210	15.2205005293399	50.2509560690997
11	+	YKL086W	Verified	15	24	75	31.247399891831	30.1349346392901
11	+	YKL085W	Verified	209	94	366	110.725142105222	152.316846549326
11	+	YKL084W	Verified	11	42	177	93.4422524635111	936.664381535011
11	+	YKL083W	Dubious	1	758	2603	NA	NA
11	+	YKL081W	Verified	115	33	212	50.6443681109533	67.8029034387288
11	+	YKL080W	Verified	26	95	63.5	13.5660776032891	24.1397214947926
11	+	YKL079W	Verified	13	65	73	32.7541345990599	14.9730527178765
11	+	YKL078W	Verified	24	33	87	11.4701092321347	32.3492882344475
11	+	YKL077W	Uncharacterized	87	64	244	21.8180674524961	58.7153231619962
11	+	YKL073W	Verified	17	39	84	18.8895785149004	6.34660631871128
11	+	YKL072W	Verified	3	238	584	19.0525588832576	270.673234731475
11	+	YKL071W	Uncharacterized	5	772	87	250.940630428793	40.4882699062333
11	+	YKL069W	Verified	57	18	62	26.1042948674412	63.7459124445125
11	+	YKL068W-A	Uncharacterized	59	38	244	15.2621740505879	62.4875861429729
11	+	YKL068W	Verified	19	96	102	20.4971828045704	36.4829528403776
11	+	YKL067W	Verified	140	70	199	38.8356221766285	31.2505531297399
11	+	YKL065W-A	Uncharacterized	3	40	108	108.392804189208	57.2916515151495
11	+	YKL064W	Verified	1	157	36	NA	NA
11	+	YKL062W	Verified	25	98	209	57.123346073796	98.8222309671935
11	+	YKL061W	Uncharacterized	19	17	245	11.0326469283492	47.4368154705636
11	+	YKL058W	Verified	82	30	239	16.4753107009234	69.4027820825285
11	+	YKL053W	Dubious	1	419	1280	NA	NA
11	+	YKL051W	Verified	14	150	301	54.1893809799393	93.7089250678004
11	+	YKL047W	Uncharacterized	19	31	109	14.7545215589238	30.3081638394944
11	+	YKL045W	Verified	34	67	103	28.8292038504778	37.5405306815216
11	+	YKL044W	Dubious	2	76	68	46.6690475583121	73.5391052434009
11	+	YKL043W	Verified	9	267	174	57.2518801243922	15.0950690992493
11	+	YKL042W	Verified	11	138	214	15.9937487788198	48.7013160173129
11	+	YKL041W	Verified	35	94	77	20.7428027408597	79.6743687895725
11	+	YKL039W	Verified	80	139	235	34.6720257136587	38.6168373456745
11	+	YKL038W	Verified	3	235	166	9.23760430703401	3.46410161513775
11	+	YKL035W	Verified	66	74	153	35.2111479751078	25.3137745009941
11	+	YKL034W	Verified	41	91	87	34.7550312202701	23.8929778437913
11	+	YKL033W-A	Uncharacterized	52	80.5	70	37.7270701888936	32.5108347179416
11	+	YKL033W	Verified	2	17.5	287	16.2634559672906	214.96046148071
11	+	YKL028W	Verified	35	30	307	10.4799127586336	92.6126568114784
11	+	YKL027W	Verified	38	71.5	117	44.3608714209834	42.9662029343366
11	+	YKL023W	Uncharacterized	20	27	703	130.157910166641	553.257729986192
11	+	YKL019W	Verified	49	36	76	41.897317385265	22.8656048324496
11	+	YKL018W	Verified	19	40	126	11.2215852983519	27.767834477664
11	+	YKL015W	Verified	4	98	102	13.5154232884755	12.5
11	+	YKL012W	Verified	45	53	127	21.0730331768525	41.8615080782556
11	+	YKL009W	Verified	60	42	109	90.5279617820195	15.1797050803922
11	+	YKL007W	Verified	35	29	147	14.8192470805238	25.2725645910423
11	+	YKL006W	Verified	141	49	90	41.7058778011097	21.4533446803443
11	+	YKL004W	Verified	33	347	127	43.7478137981912	35.308783995951
11	+	YKL002W	Verified	108	62	92	49.7365297873956	77.1844557163093
11	+	YKR002W	Verified	29	225	76	39.2172802969766	18.2650841906795
11	+	YKR003W	Verified	38	86.5	105	78.060108327436	35.2676516743466
11	+	YKR007W	Verified	21	23	84	15.4670155954073	7.31762386623001
11	+	YKR008W	Verified	24	27	118	13.1777150490153	18.5994682018413
11	+	YKR013W	Verified	53	45	127	28.0955502160902	31.3717468779963
11	+	YKR016W	Verified	78	46	223	16.7694400387765	52.8525317263999
11	+	YKR020W	Verified	29	17	237	19.6797638057035	46.9913523120821
11	+	YKR021W	Verified	11	69	160	19.3085002477712	108.066057239416
11	+	YKR023W	Uncharacterized	14	48	84	16.8824312086999	11.0523231111765
11	+	YKR025W	Verified	92	31	68	16.0751155721923	37.5511118471287
11	+	YKR027W	Verified	21	61	87	29.3006582081115	48.3028146670761
11	+	YKR028W	Verified	1	375	175	NA	NA
11	+	YKR030W	Verified	30	52	116	68.8279881590548	21.9559642880037
11	+	YKR035W-A	Verified	22	30	128	11.3447548763058	23.8850058926831
11	+	YKR039W	Verified	14	43	126	28.0040224740175	24.9928561221573
11	+	YKR041W	Uncharacterized	5	6	414	8.17312669668102	288.899982692973
11	+	YKR042W	Verified	87	207	228	135.251357471715	52.8728432827571
11	+	YKR044W	Verified	45	85	68	85.499926162175	11.14876448289
11	+	YKR050W	Verified	10	949	93	262.793137911425	24.4269887169454
11	+	YKR051W	Uncharacterized	17	133	76	96.2919503690851	6.48527744428962
11	+	YKR055W	Verified	10	42	306	11.9610478916634	36.6195151372719
11	+	YKR057W	Verified	86	24	206	19.1744422063884	55.0880901322473
11	+	YKR058W	Verified	21	139	105	59.977614871836	54.8004605472479
11	+	YKR059W	Verified	58	28	127	32.5573671180581	53.2291357748912
11	+	YKR060W	Verified	31	37	121	17.6049235537486	102.48569792693
11	+	YKR061W	Verified	21	82	77	43.3060536843787	45.9919247570391
11	+	YKR062W	Verified	89	61	148	26.5264096436021	145.018082948377
11	+	YKR064W	Verified	13	37	158	10.5326111404484	50.3547670444672
11	+	YKR067W	Verified	44	90.5	155	66.8153359046465	42.3870405321485
11	+	YKR069W	Verified	26	104.5	35	57.6907404915342	6.36976029014014
11	+	YKR070W	Uncharacterized	42	17.5	184	10.0443846592186	45.4465838767087
11	+	YKR074W	Verified	21	35	130	19.3346469176081	31.6584450479985
11	+	YKR075W-A	Dubious	1	995	343	NA	NA
11	+	YKR076W	Verified	28	73	75.5	101.268880922948	54.0220903278117
11	+	YKR077W	Verified	12	25	84	26.5238600417653	10.6329960999055
11	+	YKR078W	Verified	18	17	50	14.0470730559042	193.940940070152
11	+	YKR080W	Verified	45	140	134	84.6395088870822	34.2752229619431
11	+	YKR082W	Verified	5	21	80	17.8801565988668	22.7486263321547
11	+	YKR086W	Verified	6	21	93	8.04984471899924	53.1127731027732
11	+	YKR090W	Verified	42	154	160	28.7060981271647	35.1748659739222
11	+	YKR091W	Verified	6	45	119	24.7062745066916	10.2257844034904
11	+	YKR093W	Verified	58	110	200	46.5996191068923	30.0833888438706
11	+	YKR095W-A	Verified	22	32	121	15.8513795540399	19.1084850036365
11	+	YKR096W	Verified	3	247	110	101.96241137465	0
11	+	YKR097W	Verified	8	141	31	105.578677500986	67.5286976033153
11	+	YKR099W	Verified	9	265	108	87.2739938355063	10.1857743937317
11	+	YKR101W	Verified	11	10	227	7.37686802228302	87.378278973459
11	+	YKR104W	Verified	4	867.5	295	418.752512430274	81.1064115837953
12	-	YLL063C	Verified	1	304	44	NA	NA
12	-	YLL062C	Verified	27	70	98	40.6252416166385	171.944816563396
12	-	YLL060C	Verified	32	857.5	222	334.520996918029	30.9311801136944
12	-	YLL059C	Dubious	5	216	1558	46.7546789102438	9.97496867163
12	-	YLL056C	Uncharacterized	17	949	121	359.294406564081	2.46296091535944
12	-	YLL054C	Uncharacterized	5	28	360	12.5976188226188	9.83869910099907
12	-	YLL051C	Verified	24	23	179	25.1868020995124	67.8570535032647
12	-	YLL050C	Verified	34	25	124	40.6037874826015	13.1244217256532
12	-	YLL045C	Verified	76	23	91	29.3403111716478	28.9617624500051
12	-	YLL042C	Verified	2	36	74	18.3847763108502	46.6690475583121
12	-	YLL041C	Verified	34	54.5	354.5	18.6303998979224	44.1935965389169
12	-	YLL039C	Verified	23	104	119	279.68138280788	37.5527560395507
12	-	YLL038C	Verified	2	34	589.5	0	70.0035713374682
12	-	YLL036C	Verified	22	27	73.5	11.238462096881	10.2905832631637
12	-	YLL034C	Verified	17	38	115	9.01550951220761	24.0601268883261
12	-	YLL032C	Verified	2	105	463.5	0	297.691954879537
12	-	YLL031C	Verified	7	67	93	26.0475755201168	0
12	-	YLL024C	Verified	103	35	134	24.6856266624117	64.5212892288588
12	-	YLL023C	Verified	43	43	120	19.5294308953524	36.1387752171697
12	-	YLL022C	Verified	19	8	64	114.150229319968	29.2695678536459
12	-	YLL020C	Dubious	2	567.5	35	538.108260482963	25.4558441227157
12	-	YLL018C-A	Verified	82	58	606	234.66847879782	126.452143854249
12	-	YLL018C	Verified	178	33	162	24.8673245776685	92.9892451541582
